RSU,CAR,X,Y,dBm,ReceiveTime,SentTime
85,2968,6909.92,2346.25,-85.8034,2209.454231989084,2209.4
85,988,7085.82,2151.74,-119.739,2220.054531568514,2220.0
85,988,7089.34,2130.28,-109.788,2220.354531587023,2220.3
85,988,7089.73,2127.86,-109.068,2220.454531584765,2220.4
85,988,7090.12,2125.43,-125.575,2220.554492582635,2220.5
85,988,7090.52,2122.98,-107.218,2220.654518580585,2220.6
85,988,7090.91,2120.53,-125.323,2220.754492578633,2220.7
85,988,7091.31,2118.05,-108.013,2220.854518576812,2220.8
85,988,7091.71,2115.56,-126.739,2220.954492575104,2220.9
85,988,7092.11,2113.06,-110.688,2221.054531573523,2221.0
85,988,7092.52,2110.54,-110.602,2221.154505572032,2221.1
85,4054,7085.96,2150.92,-119.818,2221.254505454032,2221.2
85,988,7093.34,2105.44,-129.592,2221.354518521144,2221.3
85,5194,7085.48,2153.76,-119.549,2222.200148554874,2222.2
85,5194,7085.82,2151.75,-119.739,2222.300148846749,2222.3
85,4054,7091.96,2114.0,-128.115,2222.354505374105,2222.3
85,5194,7088.83,2133.43,-112.367,2222.500148779247,2222.5
85,988,7098.49,2073.51,-117.296,2222.554531517697,2222.5
85,5194,7089.15,2131.43,-110.744,2222.600148781167,2222.6
85,988,7098.93,2070.76,-115.55,2222.654518518362,2222.6
85,5194,7089.48,2129.42,-109.119,2222.700148783211,2222.7
85,5194,7089.8,2127.42,-126.892,2222.800148926827,2222.8
85,5194,7090.12,2125.41,-125.555,2222.900148926408,2222.9
85,5194,7090.45,2123.4,-107.23,2223.000148926131,2223.0
85,5194,7090.77,2121.38,-107.173,2223.100148925973,2223.1
85,5194,7091.1,2119.37,-108.053,2223.200148925955,2223.2
85,5194,7091.42,2117.36,-107.993,2223.300148926056,2223.3
85,5194,7091.75,2115.34,-126.931,2223.400148926169,2223.4
85,5194,7092.07,2113.33,-110.697,2223.50014892633,2223.5
85,5194,7092.4,2111.31,-110.632,2223.600148541709,2223.6
85,5194,7092.72,2109.3,-109.66,2223.700148926865,2223.7
85,5194,7093.05,2107.28,-126.79,2223.800148927207,2223.8
85,5194,7093.37,2105.25,-129.9,2223.900148927576,2223.9
85,5194,7098.26,2074.94,-118.236,2225.400149059845,2225.4
85,5194,7098.58,2072.91,-116.908,2225.50014906593,2225.5
85,5194,7098.91,2070.89,-115.63,2225.600149071861,2225.6
85,5194,7099.24,2068.86,-114.399,2225.700148535343,2225.7
55,5908,6505.17,963.249,-128.968,2227.654454805774,2227.6
55,5908,6505.18,963.225,-128.941,2227.754415801165,2227.7
